eventName,gender,age,location,bib,url
Individual Triathlon,,Age 58,"East Islip, NY",196,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U12026527
Individual Triathlon,,Age 50,"Whitestone, NY",343,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U54415973
Individual Triathlon,,Age 45,"Nutley, NJ",337,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U19219336
Individual Triathlon,,Age 50,"New York, NY",493,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U53187266
Individual Triathlon,,Age 53,"Lindenhurst, NY",171,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U14610684
Individual Triathlon,,Age 47,"Lynbrook, NY",142,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U89342114
Individual Triathlon,,Age 71,"Plainview, NY",400,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U23388105
Individual Triathlon,,Age 51,"Bethpage, NY",438,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U28582863
Individual Triathlon,,Age 81,"Moriches, NY",426,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U50669732
Individual Triathlon,,Age 62,"Long Island City, NY",209,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U20030039
Individual Triathlon,,Age 51,"Massapequa, NY",439,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U91006134
Individual Triathlon,,Age 50,"Mineola, NY",394,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U9458960
